sesion_id,acta_id,nroperiodo,tipo_periodo,reunion,sesion,tipo_sesion,numero,fecha,hora,base_mayoria,tipo_mayoria,titulo,resultado,presidente_nombre,persona_id,votos_afirmativos,votos_negativos,abstenciones,ausentes
HCDN131R03,245,131,Ordinario,3,3,Especial,5,2013-04-25,06:32,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 4.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,261,131,Ordinario,3,3,Especial,21,2013-04-25,06:44,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 20.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R05,240,131,Ordinario,5,4,Especial,2,2013-05-29,23:53,Votos Emitidos,Más de la mitad,Expediente 01-PE-13 - Orden del Día 1989 - Votación.-,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,86,2,37
HCDN131R05,239,131,Ordinario,5,4,Especial,1,2013-05-29,23:35,Votos Emitidos,Más de la mitad,Expediente 20-S-13 - Orden del Día 2012 - Votación en General.-,AFIRMATIVO,DOMINGUEZ Julián Andrés,,130,107,0,19
HCDN131R06,230,131,Ordinario,6,5,Tablas,1,2013-06-05,14:38,Votos Emitidos,Más de la mitad,Expedientes 31-JGM-10 y 14-JGM-11 - Orden del Día 1986 - Votación en General y Particular.-,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,107,49,0,100
HCDN131R06,231,131,Ordinario,6,5,Tablas,2,2013-06-05,18:14,Votos Emitidos,Más de la mitad,Expediente 048-D-11 (y otros) - Orden del Día 2031 - Votación.-,AFIRMATIVO,DOMINGUEZ Julián Andrés,,204,1,9,42
HCDN131R06,232,131,Ordinario,6,5,Tablas,3,2013-06-05,19:13,Votos Emitidos,Más de la mitad,Expediente 4865-D-12 (y otros) - Orden del Día 1981 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,188,0,0,68
HCDN131R06,233,131,Ordinario,6,5,Tablas,4,2013-06-05,19:23,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,172,0,0,84
HCDN131R06,234,131,Ordinario,6,5,Tablas,5,2013-06-05,19:25,Votos Emitidos,Más de la mitad,Expediente 05-S-13 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,159,3,7,87
HCDN131R06,235,131,Ordinario,6,5,Tablas,6,2013-06-05,19:34,Votos Emitidos,Más de la mitad,Expediente 7747-D-12 (y otro) - Orden del Día 1998 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,157,0,1,98
HCDN131R06,236,131,Ordinario,6,5,Tablas,7,2013-06-05,19:43,Votos Emitidos,Más de la mitad,Expediente 1407-D-13 - Orden del Día 1908 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,12,6,109
HCDN131R06,237,131,Ordinario,6,5,Tablas,8,2013-06-05,20:07,Votos Emitidos,Más de la mitad,Expediente 5897-D-12 - Orden del Día 2003 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,107,37,6,106
HCDN131R06,238,131,Ordinario,6,5,Tablas,9,2013-06-05,20:15,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley y Proyectos de Resolución.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,145,0,2,109
HCDN131R08,229,131,Ordinario,8,6,Tablas,7,2013-07-03,18:10,Votos Emitidos,Más de la mitad,Expediente 1132-D-12 - Orden del Día 548 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,144,10,1,101
HCDN131R08,223,131,Ordinario,8,6,Tablas,1,2013-07-03,14:27,Votos Emitidos,Más de la mitad,Expediente 4655-D-13 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,154,0,1,101
HCDN131R08,224,131,Ordinario,8,6,Tablas,2,2013-07-03,16:52,Votos Emitidos,Más de la mitad,Expediente 129-S-11 - Orden del Día 2252 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,211,1,0,44
HCDN131R08,225,131,Ordinario,8,6,Tablas,3,2013-07-03,17:44,Votos Emitidos,Más de la mitad,Expediente 3-JGM-13 - Orden del Día 2168 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,117,70,0,69
HCDN131R08,226,131,Ordinario,8,6,Tablas,4,2013-07-03,17:55,Votos Emitidos,Más de la mitad,Expediente 2609-D-12 (y otro) - Orden del Día 1585 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,159,0,1,96
HCDN131R08,227,131,Ordinario,8,6,Tablas,5,2013-07-03,17:56,Votos Emitidos,Más de la mitad,Expediente 8464-D-12 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,159,0,0,97
HCDN131R08,228,131,Ordinario,8,6,Tablas,6,2013-07-03,18:03,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley. -,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,156,0,1,99
HCDN131R09,222,131,Ordinario,9,7,Especial,1,2013-09-04,20:04,Votos Emitidos,Más de la mitad,Expediente 5-PE-13 - Orden del Día 2355 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,91,5,21
HCDN131R10,214,131,Ordinario,10,8,Tablas,1,2013-09-11,14:17,Votos Emitidos,Dos tercios,"Tratamiento sobre Tablas solicitado por el Diputado GIUBERGIA, Miguel Angel.",NEGATIVO,DOMINGUEZ Julián Andrés,,74,108,0,74
HCDN131R10,215,131,Ordinario,10,8,Tablas,2,2013-09-11,23:25,Votos Emitidos,Más de la mitad,Expediente 30-S-13 - Orden del Día 2357. - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,192,33,4,27
HCDN131R10,216,131,Ordinario,10,8,Tablas,3,2013-09-11,23:58,Votos Emitidos,Más de la mitad,Expediente 149-S-11 (y otros) - Orden del Día 2164. - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,207,0,3,46
HCDN131R10,217,131,Ordinario,10,8,Tablas,4,2013-09-12,00:03,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,203,0,0,53
HCDN131R10,218,131,Ordinario,10,8,Tablas,5,2013-09-12,00:05,Votos Emitidos,Más de la mitad,Expediente 85-S-11 - Orden del Día 2257 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,195,0,0,61
HCDN131R10,219,131,Ordinario,10,8,Tablas,6,2013-09-12,00:07,Votos Emitidos,Más de la mitad,Expediente 5718-D-12 - Orden del Día 2316 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,183,9,0,64
HCDN131R10,220,131,Ordinario,10,8,Tablas,7,2013-09-12,00:22,Votos Emitidos,Más de la mitad,Expediente 8064-D-12 (y otro) - Orden del Día 2259 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,186,0,0,70
HCDN131R10,221,131,Ordinario,10,8,Tablas,8,2013-09-12,00:59,Votos Emitidos,Más de la mitad,"Votación en General y Particular de Proyectos de Ley,  Resolución o Declaración.",AFIRMATIVO,DOMINGUEZ Julián Andrés,,153,0,0,103
HCDN131R11,208,131,Ordinario,11,9,Especial,7,2013-09-26,06:04,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 4.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,105,0,20
HCDN131R11,209,131,Ordinario,11,9,Especial,8,2013-09-26,06:05,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 5.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,105,0,20
HCDN131R11,210,131,Ordinario,11,9,Especial,9,2013-09-26,06:05,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 6.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,105,0,20
HCDN131R11,211,131,Ordinario,11,9,Especial,10,2013-09-26,06:09,Votos Emitidos,Más de la mitad,Expediente 7-PE-13 - Orden del Día 2462 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,104,0,21
HCDN131R11,212,131,Ordinario,11,9,Especial,11,2013-09-26,06:23,Votos Emitidos,Más de la mitad,Expediente 6-PE-13 - Orden del Día 2547 - Votación.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,188,2,0,66
HCDN131R11,213,131,Ordinario,11,9,Especial,12,2013-09-26,06:26,Votos Emitidos,Más de la mitad,Expediente 24-S-13 (y otros) - Orden del Día 2464 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,191,0,0,65
HCDN131R11,202,131,Ordinario,11,9,Especial,1,2013-09-26,04:58,Votos Emitidos,Más de la mitad,Expediente 12-JGM-13 - Orden del Día 2461 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,134,113,0,9
HCDN131R11,203,131,Ordinario,11,9,Especial,2,2013-09-26,05:36,Votos Emitidos,Más de la mitad,Expediente 12-JGM-13 - Orden del Día 2461 - Art. 75 y sus modificaciones.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,104,6,13
HCDN131R11,204,131,Ordinario,11,9,Especial,3,2013-09-26,05:47,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Votación en General .,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,110,1,13
HCDN131R11,205,131,Ordinario,11,9,Especial,4,2013-09-26,05:56,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 1.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,105,0,19
HCDN131R11,206,131,Ordinario,11,9,Especial,5,2013-09-26,05:57,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 2.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,105,0,19
HCDN131R11,207,131,Ordinario,11,9,Especial,6,2013-09-26,06:00,Votos Emitidos,Más de la mitad,Expediente 8-PE-13 - Orden del Día 2463 - Artículo 3.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,104,0,20
HCDN131R12,189,131,Ordinario,12,10,Especial,11,2013-11-27,23:50,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 10,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,104,2,21
HCDN131R12,190,131,Ordinario,12,10,Especial,12,2013-11-27,23:54,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 11,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,105,2,20
HCDN131R12,191,131,Ordinario,12,10,Especial,13,2013-11-28,01:10,Votos Emitidos,Más de la mitad,Expediente 10-PE-13 Orden del Día 2751. Votación.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,134,21,57,44
HCDN131R12,192,131,Ordinario,12,10,Especial,14,2013-11-28,01:19,Votos Emitidos,Más de la mitad,Expediente 81-S-13. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,216,0,0,40
HCDN131R12,193,131,Ordinario,12,10,Especial,15,2013-11-28,01:51,Votos Emitidos,Más de la mitad,Expediente 02-PE-11 Orden del Día 2353. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,168,30,4,54
HCDN131R12,194,131,Ordinario,12,10,Especial,16,2013-11-28,02:05,Votos Emitidos,Más de la mitad,Expediente 2998-D-13 Orden del Día 2714. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,118,57,18,63
HCDN131R12,179,131,Ordinario,12,10,Especial,1,2013-11-27,15:21,Votos Emitidos,Más de la mitad,Expediente 2676-D-12 - Orden del Día 2706. Votación.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,176,2,1,77
HCDN131R12,195,131,Ordinario,12,10,Especial,17,2013-11-28,02:44,Votos Emitidos,Más de la mitad,Expediente 42-S-13 Orden del Día 2711. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,143,39,11,63
HCDN131R12,180,131,Ordinario,12,10,Especial,2,2013-11-27,23:30,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Votación en General,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,105,2,20
HCDN131R12,196,131,Ordinario,12,10,Especial,18,2013-11-28,02:52,Votos Emitidos,Más de la mitad,Expediente 2239-D-13 Orden del Día 2728. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,177,3,1,75
HCDN131R12,181,131,Ordinario,12,10,Especial,3,2013-11-27,23:34,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 2,AFIRMATIVO,DOMINGUEZ Julián Andrés,,134,98,2,22
HCDN131R12,197,131,Ordinario,12,10,Especial,19,2013-11-28,03:05,Votos Emitidos,Más de la mitad,Proyectos sin Disidencias ni Observaciones. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,183,0,0,73
HCDN131R12,182,131,Ordinario,12,10,Especial,4,2013-11-27,23:38,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 3,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN131R12,198,131,Ordinario,12,10,Especial,20,2013-11-28,03:13,Votos Emitidos,Más de la mitad,Expediente 34-S-13 Orden del Día 2716. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,35,3,79
HCDN131R12,183,131,Ordinario,12,10,Especial,5,2013-11-27,23:40,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 4,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN131R12,199,131,Ordinario,12,10,Especial,21,2013-11-28,03:19,Votos Emitidos,Más de la mitad,Proyectos de Ley sin Disidencias ni Observaciones. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,173,4,2,77
HCDN131R12,184,131,Ordinario,12,10,Especial,6,2013-11-27,23:42,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 5,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN131R12,200,131,Ordinario,12,10,Especial,22,2013-11-28,03:23,Votos Emitidos,Más de la mitad,Expediente 6735-D-13 Orden del Día 2722. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,172,1,1,82
HCDN131R12,185,131,Ordinario,12,10,Especial,7,2013-11-27,23:43,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 6,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN131R12,201,131,Ordinario,12,10,Especial,23,2013-11-28,03:34,Votos Emitidos,Más de la mitad,Proyectos sin Disidencias ni Observaciones. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,174,0,1,81
HCDN131R12,186,131,Ordinario,12,10,Especial,8,2013-11-27,23:45,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 7,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN131R12,187,131,Ordinario,12,10,Especial,9,2013-11-27,23:46,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 8,AFIRMATIVO,DOMINGUEZ Julián Andrés,,130,102,2,22
HCDN131R12,188,131,Ordinario,12,10,Especial,10,2013-11-27,23:48,Votos Emitidos,Más de la mitad,Expediente 09-PE-13 Orden del Día 2704 Artículo 9,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,103,2,22
HCDN130R01,387,130,Ordinario,1,1,Especial,1,2012-03-14,21:42,Votos Emitidos,Más de la mitad,Expediente 01-PE-12 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,142,84,10,20
HCDN130R02,385,130,Ordinario,2,2,Tablas,1,2012-03-21,20:30,Votos Emitidos,Más de la mitad,Expediente 05-S-12 - Orden del Día 189 - Votación en General y Particular.,AFIRMATIVO,CICILIANI Alicia Mabel,,203,0,0,53
HCDN130R04,384,130,Ordinario,4,3,Especial,4,2012-03-28,20:49,Votos Emitidos,Más de la mitad,Expediente 05-PE-11 - Orden del Día 193 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,211,3,4,38
HCDN130R04,381,130,Ordinario,4,3,Especial,1,2012-03-28,20:31,Votos Emitidos,Más de la mitad,Expediente 26-S-12 - Orden del Día 192 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,162,54,18,22
HCDN130R04,382,130,Ordinario,4,3,Especial,2,2012-03-28,20:37,Votos Emitidos,Más de la mitad,Expediente 26-S-12 - Orden del Día 192 - Artículo 2.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,81,14,30
HCDN130R04,383,130,Ordinario,4,3,Especial,3,2012-03-28,20:43,Votos Emitidos,Más de la mitad,Expediente 26-S-12 - Orden del Día 192 - Artículo 3.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,80,13,31
HCDN130R05,368,130,Ordinario,5,4,Tablas,1,2012-04-18,18:42,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,138,100,0,18
HCDN130R05,369,130,Ordinario,5,4,Tablas,2,2012-04-18,18:44,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 1.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,135,88,8,25
HCDN130R05,370,130,Ordinario,5,4,Tablas,3,2012-04-18,18:47,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 2.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,85,8,27
HCDN130R05,371,130,Ordinario,5,4,Tablas,4,2012-04-18,18:50,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 3.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,85,9,23
HCDN130R05,372,130,Ordinario,5,4,Tablas,5,2012-04-18,18:51,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 4.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,88,7,22
HCDN130R05,373,130,Ordinario,5,4,Tablas,6,2012-04-18,18:52,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 5.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,137,93,4,22
HCDN130R05,374,130,Ordinario,5,4,Tablas,7,2012-04-18,18:57,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 6.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,135,89,9,23
HCDN130R05,375,130,Ordinario,5,4,Tablas,8,2012-04-18,19:01,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 7.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,86,9,25
HCDN130R05,376,130,Ordinario,5,4,Tablas,9,2012-04-18,19:13,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 8.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,92,6,25
HCDN130R05,377,130,Ordinario,5,4,Tablas,10,2012-04-18,19:15,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 9.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,88,13,26
HCDN130R05,378,130,Ordinario,5,4,Tablas,11,2012-04-18,19:16,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 10.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,135,91,4,26
HCDN130R05,379,130,Ordinario,5,4,Tablas,12,2012-04-18,19:20,Miembros del Cuerpo,Más de la mitad,Expediente 02-PE-12 - Orden del Día 203 - Artículo 11.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,87,4,29
HCDN130R05,380,130,Ordinario,5,4,Tablas,13,2012-04-18,21:12,Votos Emitidos,Más de la mitad,Expediente 106-D-11 (y otros) - Orden del Día 202 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,206,0,0,50
HCDN130R07,367,130,Ordinario,7,5,Especial,3,2012-05-03,22:46,Votos Emitidos,Más de la mitad,Expediente 29-S-12 - Orden del Día 288 - Artículo 15.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,138,28,0,90
HCDN130R07,365,130,Ordinario,7,5,Especial,1,2012-05-03,21:29,Votos Emitidos,Más de la mitad,Expediente 29-S-12 - Orden del Día 288 - Votación en General.-,AFIRMATIVO,DOMINGUEZ Julián Andrés,,208,32,5,11
HCDN130R07,366,130,Ordinario,7,5,Especial,2,2012-05-03,22:30,Votos Emitidos,Más de la mitad,Expediente 29-S-12 - Orden del Día 288 - Artículo 8.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,150,40,0,66
HCDN130R08,361,130,Ordinario,8,6,Tablas,1,2012-05-23,14:50,Votos Emitidos,Dos tercios,"Moción de Orden solicitada por el Dip. AGUAD, Oscar Raúl.",NEGATIVO,DOMINGUEZ Julián Andrés,,57,102,0,97
HCDN130R08,362,130,Ordinario,8,6,Tablas,2,2012-05-23,14:56,Votos Emitidos,Dos tercios,"Moción de orden solicitada por el Dip. NEGRI, Mario Raúl.",NEGATIVO,DOMINGUEZ Julián Andrés,,58,100,1,97
HCDN130R08,363,130,Ordinario,8,6,Tablas,3,2012-05-23,14:59,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,172,0,0,84
HCDN130R08,364,130,Ordinario,8,6,Tablas,4,2012-05-23,15:40,Votos Emitidos,Más de la mitad,Expediente 1927-D-11 - Orden del Día 326 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,160,0,0,96
HCDN130R11,353,130,Ordinario,11,8,Tablas,1,2012-06-27,16:07,Votos Emitidos,Más de la mitad,Expediente 48-D-11 (y otros) - Orden del Día 469 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,169,0,7,80
HCDN130R11,354,130,Ordinario,11,8,Tablas,2,2012-06-27,16:42,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,144,1,22,89
HCDN130R11,355,130,Ordinario,11,8,Tablas,3,2012-06-27,17:18,Votos Emitidos,Más de la mitad,Expediente 5140-D-11 - Orden del Día 190 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,149,2,2,103
HCDN130R11,356,130,Ordinario,11,8,Tablas,4,2012-06-27,17:19,Votos Emitidos,Más de la mitad,Expediente 828-D-12 - Orden del Día 250 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,9,6,102
HCDN130R11,357,130,Ordinario,11,8,Tablas,5,2012-06-27,17:20,Votos Emitidos,Más de la mitad,Expediente 1123-D-12 - Orden del Día 252 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,145,8,2,101
HCDN130R11,358,130,Ordinario,11,8,Tablas,6,2012-06-27,17:21,Votos Emitidos,Más de la mitad,Expediente 1124-D-12 - Orden del Día 381 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,135,14,6,101
HCDN130R11,359,130,Ordinario,11,8,Tablas,7,2012-06-27,17:22,Votos Emitidos,Más de la mitad,Expediente 999-D-11 - Orden del Día 235 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,141,7,8,100
HCDN130R11,360,130,Ordinario,11,8,Tablas,8,2012-06-27,17:31,Votos Emitidos,Más de la mitad,Expediente 885-D-12 - Orden del Día 411 - Votación en General.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,140,0,4,112
HCDN130R14,346,130,Ordinario,14,11,Tablas,4,2012-08-08,15:07,Votos Emitidos,Más de la mitad,Expediente 286-D-12 - Orden del Día 528.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,127,1,3,125
HCDN130R14,347,130,Ordinario,14,11,Tablas,5,2012-08-08,15:09,Votos Emitidos,Más de la mitad,Expediente 819-D-11. Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,127,0,4,125
HCDN130R14,348,130,Ordinario,14,11,Tablas,6,2012-08-08,15:11,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,0,0,125
HCDN130R14,349,130,Ordinario,14,11,Tablas,7,2012-08-08,15:12,Votos Emitidos,Más de la mitad,Expediente 152-S-11 - Orden del Día 529 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,128,1,2,125
HCDN130R14,350,130,Ordinario,14,11,Tablas,8,2012-08-08,15:13,Votos Emitidos,Más de la mitad,Expediente 1298-D-12 - Orden del Día 382 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,0,0,125
HCDN130R14,476,130,Ordinario,14,11,Tablas,9,2012-08-08,15:14,Votos Emitidos,Más de la mitad,Expediente 05-JGM-12 - Orden del Día 611 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,0,2,125
HCDN130R14,477,130,Ordinario,14,11,Tablas,10,2012-08-08,15:15,Votos Emitidos,Más de la mitad,Expediente 06-JGM-12 - Orden del Día 612 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,126,0,4,126
HCDN130R14,343,130,Ordinario,14,11,Tablas,1,2012-08-08,14:46,Votos Emitidos,Más de la mitad,Expediente 1943-D-12 (y otros) - Orden del Día 494 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,128,4,0,124
HCDN130R14,344,130,Ordinario,14,11,Tablas,2,2012-08-08,14:53,Votos Emitidos,Más de la mitad,Expediente 365-D-12 (y otros) - Orden del Día 543 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,132,0,0,124
HCDN130R14,345,130,Ordinario,14,11,Tablas,3,2012-08-08,15:05,Votos Emitidos,Más de la mitad,Expediente 48-S-12 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,130,0,2,124
HCDN130R15,339,130,Ordinario,15,12,Especial,1,2012-08-22,21:02,Votos Emitidos,Más de la mitad,Expediente 94-S-12 - Orden del Día 690 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,145,78,4,29
HCDN130R15,340,130,Ordinario,15,12,Especial,2,2012-08-22,21:07,Votos Emitidos,Más de la mitad,Expediente 94-S-12 - Orden del Día 690 - Artículo 6.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,82,9,32
HCDN130R15,341,130,Ordinario,15,12,Especial,3,2012-08-22,21:22,Votos Emitidos,Dos tercios,Expediente 91-S-12 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,209,2,2,43
